COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W11,H1500W19,H1500W10,H1500W11,H1500W11,H1500W11,H1500W14,H1500W15,H1500W16,H1500W17,H1500W19,H1000W11,H1000W17,H1000W19,H1000W10,H1000W11,H1000W11,H1000W11,H1000W14,H1000W15,H1000W16,H1000W17,H1000W18,H1000W19,H1000W40
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.869369,41.123536,Culex,29,2006,KANKAKEE_29_2006,6649,7/21/06,PID146375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,38,Female,VECWNV,NEGATIVE,0,-87.869369,41.123536,Culex,29,2006,KANKAKEE_29_2006,6650,7/21/06,PID146376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.869369,41.123536,Culex,30,2006,KANKAKEE_30_2006,6704,7/26/06,PID146383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,11,Female,VECWNV,NEGATIVE,0,-87.869369,41.123536,Culex,31,2006,KANKAKEE_31_2006,6749,8/2/06,PID146390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,18,Female,VECWNV,NEGATIVE,0,-87.869369,41.123536,Culex,31,2006,KANKAKEE_31_2006,6779,8/4/06,PID146393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-87.869369,41.123536,Culex,32,2006,KANKAKEE_32_2006,6832,8/11/06,PID146398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,26,Female,VECWNV,NEGATIVE,0,-87.869369,41.123536,Culex,33,2006,KANKAKEE_33_2006,6885,8/16/06,PID146404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.869369,41.123536,Culex,34,2006,KANKAKEE_34_2006,6912,8/24/06,PID146407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.869369,41.123536,Culex,36,2006,KANKAKEE_36_2006,6983,9/8/06,PID146420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,10,Female,VECWNV,NEGATIVE,0,-87.869369,41.123536,Culex,36,2006,KANKAKEE_36_2006,6984,9/8/06,PID146421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.830969,41.123954,Culex,23,2006,KANKAKEE_23_2006,6228,6/7/06,PID146267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,33,Female,VECWNV,NEGATIVE,0,-87.830969,41.123954,Culex,23,2006,KANKAKEE_23_2006,6267,6/9/06,PID146276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,46,Female,VECWNV,NEGATIVE,0,-87.830969,41.123954,Culex,25,2006,KANKAKEE_25_2006,6369,6/21/06,PID146309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,20,Female,VECWNV,NEGATIVE,0,-87.830969,41.123954,Culex,25,2006,KANKAKEE_25_2006,6396,6/23/06,PID146312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,14,Female,VECWNV,NEGATIVE,0,-87.830969,41.123954,Culex,26,2006,KANKAKEE_26_2006,6439,6/28/06,PID146328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.830969,41.123954,Culex,26,2006,KANKAKEE_26_2006,6473,6/30/06,PID146335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.830969,41.123954,Culex,27,2006,KANKAKEE_27_2006,6500,7/5/06,PID146339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.830969,41.123954,Culex,27,2006,KANKAKEE_27_2006,6501,7/5/06,PID146340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.830969,41.123954,Culex,27,2006,KANKAKEE_27_2006,6505,7/5/06,PID146341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.830969,41.123954,Culex,27,2006,KANKAKEE_27_2006,6539,7/7/06,PID146351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.830969,41.123954,Culex,27,2006,KANKAKEE_27_2006,6540,7/7/06,PID146352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,46,Female,VECWNV,NEGATIVE,0,-87.830969,41.123954,Culex,29,2006,KANKAKEE_29_2006,6658,7/21/06,PID146379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,24,Female,VECWNV,NEGATIVE,0,-87.830969,41.123954,Culex,29,2006,KANKAKEE_29_2006,6659,7/21/06,PID146380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,11,Female,VECWNV,NEGATIVE,0,-87.830969,41.123954,Culex,32,2006,KANKAKEE_32_2006,6804,8/9/06,PID146396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.830969,41.123954,Culex,34,2006,KANKAKEE_34_2006,6902,8/24/06,PID146405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.830969,41.123954,Culex,34,2006,KANKAKEE_34_2006,6903,8/24/06,PID146406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,35,Female,VECWNV,NEGATIVE,0,-87.830969,41.123954,Culex,35,2006,KANKAKEE_35_2006,6945,8/30/06,PID146413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,30,Female,VECWNV,NEGATIVE,0,-87.830969,41.123954,Culex,35,2006,KANKAKEE_35_2006,6960,9/1/06,PID146417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,18,Female,VECWNV,NEGATIVE,0,-87.830969,41.123954,Culex,36,2006,KANKAKEE_36_2006,6993,9/8/06,PID146424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61364,LASALLE,GRAVID TRAP,23,Female,VECWNV,NEGATIVE,0,-88.832844,41.130997,Culex,26,2006,LASALLE_26_2006,1,6/27/06,PID157774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61364,LASALLE,GRAVID TRAP,24,Female,VECWNV,NEGATIVE,0,-88.832844,41.130997,Culex,26,2006,LASALLE_26_2006,3,6/29/06,PID157848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61364,LASALLE,GRAVID TRAP,40,Female,VECWNV,NEGATIVE,0,-88.832844,41.130997,Culex,26,2006,LASALLE_26_2006,4,6/30/06,PID157856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61364,LASALLE,GRAVID TRAP,28,Female,VECWNV,NEGATIVE,0,-88.832844,41.130997,Culex,26,2006,LASALLE_26_2006,5,6/30/06,PID157859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,41,Female,VECWNV,NEGATIVE,0,-87.993992,41.132626,Culex,23,2006,KANKAKEE_23_2006,6231,6/7/06,PID146268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.993992,41.132626,Culex,23,2006,KANKAKEE_23_2006,6284,6/9/06,PID146280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.993992,41.132626,Culex,23,2006,KANKAKEE_23_2006,6285,6/9/06,PID146281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,46,Female,VECWNV,NEGATIVE,0,-87.993992,41.132626,Culex,24,2006,KANKAKEE_24_2006,6309,6/14/06,PID146286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.993992,41.132626,Culex,25,2006,KANKAKEE_25_2006,6358,6/21/06,PID146304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.993992,41.132626,Culex,25,2006,KANKAKEE_25_2006,6359,6/21/06,PID146305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.993992,41.132626,Culex,25,2006,KANKAKEE_25_2006,6403,6/23/06,PID146315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,33,Female,VECWNV,NEGATIVE,0,-87.993992,41.132626,Culex,25,2006,KANKAKEE_25_2006,6404,6/23/06,PID146316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.993992,41.132626,Culex,26,2006,KANKAKEE_26_2006,6445,6/28/06,PID146329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,20,Female,VECWNV,NEGATIVE,0,-87.993992,41.132626,Culex,26,2006,KANKAKEE_26_2006,6447,6/28/06,PID146330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.993992,41.132626,Culex,26,2006,KANKAKEE_26_2006,6463,6/30/06,PID146332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,30,Female,VECWNV,NEGATIVE,0,-87.993992,41.132626,Culex,26,2006,KANKAKEE_26_2006,6464,6/30/06,PID146333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,13,Female,VECWNV,NEGATIVE,0,-87.993992,41.132626,Culex,28,2006,KANKAKEE_28_2006,6549,7/12/06,PID146353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-87.993992,41.132626,Culex,28,2006,KANKAKEE_28_2006,6596,7/14/06,PID146364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,24,Female,VECWNV,NEGATIVE,0,-87.993992,41.132626,Culex,29,2006,KANKAKEE_29_2006,6637,7/19/06,PID146374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-87.964972,41.136106,Culex,23,2006,KANKAKEE_23_2006,6250,6/7/06,PID145664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,30,Female,VECWNV,POSITIVE,1,-87.964972,41.136106,Culex,26,2006,KANKAKEE_26_2006,6450,6/30/06,PID145665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,35,Female,VECWNV,POSITIVE,1,-87.964972,41.136106,Culex,27,2006,KANKAKEE_27_2006,6495,7/5/06,PID145666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,40,Female,VECWNV,NEGATIVE,0,-87.964972,41.136106,Culex,22,2006,KANKAKEE_22_2006,6198,6/2/06,PID146259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.964972,41.136106,Culex,23,2006,KANKAKEE_23_2006,6248,6/7/06,PID146274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.964972,41.136106,Culex,23,2006,KANKAKEE_23_2006,6249,6/7/06,PID146275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.964972,41.136106,Culex,24,2006,KANKAKEE_24_2006,6294,6/12/06,PID146282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.964972,41.136106,Culex,24,2006,KANKAKEE_24_2006,6295,6/12/06,PID146283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-87.964972,41.136106,Culex,24,2006,KANKAKEE_24_2006,6338,6/16/06,PID146296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.964972,41.136106,Culex,25,2006,KANKAKEE_25_2006,6397,6/23/06,PID146313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.964972,41.136106,Culex,25,2006,KANKAKEE_25_2006,6398,6/23/06,PID146314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,26,Female,VECWNV,NEGATIVE,0,-87.964972,41.136106,Culex,26,2006,KANKAKEE_26_2006,6417,6/28/06,PID146323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,13,Female,VECWNV,NEGATIVE,0,-87.964972,41.136106,Culex,28,2006,KANKAKEE_28_2006,6603,7/14/06,PID146368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,44,Female,VECWNV,NEGATIVE,0,-87.964972,41.136106,Culex,29,2006,KANKAKEE_29_2006,6629,7/19/06,PID146372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,20,Female,VECWNV,NEGATIVE,0,-87.964972,41.136106,Culex,29,2006,KANKAKEE_29_2006,6670,7/21/06,PID146381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,43,Female,VECWNV,NEGATIVE,0,-87.964972,41.136106,Culex,30,2006,KANKAKEE_30_2006,6700,7/26/06,PID146382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,41,Female,VECWNV,NEGATIVE,0,-87.964972,41.136106,Culex,30,2006,KANKAKEE_30_2006,6717,7/28/06,PID146385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.964972,41.136106,Culex,31,2006,KANKAKEE_31_2006,6740,8/2/06,PID146389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,37,Female,VECWNV,NEGATIVE,0,-87.964972,41.136106,Culex,31,2006,KANKAKEE_31_2006,6772,8/4/06,PID146392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-87.964972,41.136106,Culex,32,2006,KANKAKEE_32_2006,6840,8/11/06,PID146400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.964972,41.136106,Culex,34,2006,KANKAKEE_34_2006,6927,8/25/06,PID146410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,16,Female,VECWNV,NEGATIVE,0,-87.964972,41.136106,Culex,35,2006,KANKAKEE_35_2006,6957,8/30/06,PID146416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-87.884791,41.136435,Culex,31,2006,KANKAKEE_31_2006,6784,8/4/06,PID145668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-87.884791,41.136435,Culex,33,2006,KANKAKEE_33_2006,6887,8/18/06,PID145670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,22,2006,KANKAKEE_22_2006,6220,6/2/06,PID146264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,22,2006,KANKAKEE_22_2006,6221,6/2/06,PID146265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,23,2006,KANKAKEE_23_2006,6240,6/7/06,PID146271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,23,2006,KANKAKEE_23_2006,6242,6/7/06,PID146272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,23,2006,KANKAKEE_23_2006,6243,6/7/06,PID146273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,24,2006,KANKAKEE_24_2006,6299,6/12/06,PID146284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,24,2006,KANKAKEE_24_2006,6300,6/12/06,PID146285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,24,2006,KANKAKEE_24_2006,6313,6/14/06,PID146287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,24,2006,KANKAKEE_24_2006,6314,6/14/06,PID146288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,24,2006,KANKAKEE_24_2006,6315,6/14/06,PID146289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,24,2006,KANKAKEE_24_2006,6316,6/14/06,PID146290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,35,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,24,2006,KANKAKEE_24_2006,6317,6/14/06,PID146291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,24,2006,KANKAKEE_24_2006,6354,6/16/06,PID146302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,24,2006,KANKAKEE_24_2006,6355,6/16/06,PID146303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,25,2006,KANKAKEE_25_2006,6364,6/21/06,PID146306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,25,2006,KANKAKEE_25_2006,6412,6/23/06,PID146319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,26,2006,KANKAKEE_26_2006,6432,6/28/06,PID146326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,26,2006,KANKAKEE_26_2006,6433,6/28/06,PID146327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,26,2006,KANKAKEE_26_2006,6451,6/30/06,PID146331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,27,2006,KANKAKEE_27_2006,6507,7/5/06,PID146343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,27,2006,KANKAKEE_27_2006,6529,7/7/06,PID146347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,28,2006,KANKAKEE_28_2006,6564,7/12/06,PID146356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,27,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,28,2006,KANKAKEE_28_2006,6602,7/14/06,PID146367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,10,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,29,2006,KANKAKEE_29_2006,6632,7/19/06,PID146373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,12,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,30,2006,KANKAKEE_30_2006,6730,7/28/06,PID146387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,20,Female,VECWNV,NEGATIVE,0,-87.884791,41.136435,Culex,30,2006,KANKAKEE_30_2006,6731,7/28/06,PID146388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
